timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1719315488.38054013,381444861,0,6,214706400,2320,10,1.21,-35.3622406,149.16508919999998,616.65,26.703001022338867,353.4211120605469,-9.667000770568848,0.0,1
1719315488.60045218,381664773,0,6,214706600,2320,10,1.21,-35.3621927,149.16508249999998,618.58,26.845001220703125,353.4578857421875,-9.679000854492188,0.0,1
1719315488.80037212,381864693,0,6,214706800,2320,10,1.21,-35.3621445,149.1650757,620.51,27.04800033569336,353.5126953125,-9.495000839233398,0.0,1
1719315489.00029230,382064613,0,6,214707000,2320,10,1.21,-35.362096099999995,149.165069,622.37,27.340002059936523,353.5579833984375,-9.069000244140625,0.0,1
1719315489.20021224,382264533,0,6,214707200,2320,10,1.21,-35.362047,149.1650622,624.14,27.634000778198242,353.538330078125,-8.654000282287598,0.0,1
1719315489.40013218,382464453,0,6,214707400,2320,10,1.21,-35.3619975,149.1650553,625.85,27.86600112915039,353.53277587890625,-8.418000221252441,0.0,1
1719315489.60005212,382664373,0,6,214707600,2320,10,1.21,-35.3619475,149.1650484,627.51,28.062002182006836,353.53350830078125,-8.263999938964844,0.0,1
1719315489.78081322,382845134,0,6,214707800,2320,10,1.21,-35.3618972,149.1650414,629.14,28.305002212524414,353.5545654296875,-7.939000606536865,0.0,1
1719315489.98073316,383045054,0,6,214708000,2320,10,1.21,-35.3618465,149.1650344,630.6800000000001,28.60500144958496,353.5880126953125,-7.435000419616699,0.0,1
1719315490.18065310,383244974,0,6,214708200,2320,10,1.21,-35.361795199999996,149.1650273,632.12,28.862001419067383,353.57586669921875,-7.086000442504883,0.0,1
